"","filename","sti","ai","pi","min_ess"
"2062","article_0_2_0_3_0_357.RDa",2,1,2,119.153874678602
"2063","article_0_2_0_3_0_357.RDa",2,2,1,180.319299572523
"2064","article_0_2_0_3_0_357.RDa",2,2,2,75.9600094949309
"2065","article_0_2_0_3_0_358.RDa",1,1,1,3.04416393140219
"2066","article_0_2_0_3_0_358.RDa",1,1,2,2.59478980573576
"2067","article_0_2_0_3_0_358.RDa",1,2,1,3.87280110259977
"2068","article_0_2_0_3_0_358.RDa",1,2,2,2.61888976686487
"2069","article_0_2_0_3_0_358.RDa",2,1,1,3.55448620765301
"2070","article_0_2_0_3_0_358.RDa",2,1,2,2.98660042779872
"2071","article_0_2_0_3_0_358.RDa",2,2,1,3.11403338627357
"2072","article_0_2_0_3_0_358.RDa",2,2,2,3.34885093276662
"2073","article_0_2_0_3_0_359.RDa",1,1,1,94.296708216595
"2074","article_0_2_0_3_0_359.RDa",1,1,2,43.9487258488244
"2075","article_0_2_0_3_0_359.RDa",1,2,1,50.6395456617761
"2076","article_0_2_0_3_0_359.RDa",1,2,2,124.563261266562
"2077","article_0_2_0_3_0_359.RDa",2,1,1,35.9502451923419
"2078","article_0_2_0_3_0_359.RDa",2,1,2,104.589720985621
"2079","article_0_2_0_3_0_359.RDa",2,2,1,29.8842720062259
"2080","article_0_2_0_3_0_359.RDa",2,2,2,151.271731410365
"2081","article_0_2_0_3_1_360.RDa",1,1,1,3.81433816637447
"2082","article_0_2_0_3_1_360.RDa",1,1,2,5.63518202560081
"2083","article_0_2_0_3_1_360.RDa",1,2,1,3.9460856656933
"2084","article_0_2_0_3_1_360.RDa",1,2,2,2.95919332118311
"2085","article_0_2_0_3_1_360.RDa",2,1,1,5.55695127485096
"2086","article_0_2_0_3_1_360.RDa",2,1,2,4.69974205517753
"2087","article_0_2_0_3_1_360.RDa",2,2,1,3.88109503114553
"2088","article_0_2_0_3_1_360.RDa",2,2,2,4.71357223620881
"2089","article_0_2_0_3_1_361.RDa",1,1,1,5.46163233924344
"2090","article_0_2_0_3_1_361.RDa",1,1,2,10.5144372101031
"2091","article_0_2_0_3_1_361.RDa",1,2,1,28.898842141108
"2092","article_0_2_0_3_1_361.RDa",1,2,2,7.05326689579816
"2093","article_0_2_0_3_1_361.RDa",2,1,1,13.8744231173473
"2094","article_0_2_0_3_1_361.RDa",2,1,2,18.2497182640363
"2095","article_0_2_0_3_1_361.RDa",2,2,1,11.0824185766639
"2096","article_0_2_0_3_1_361.RDa",2,2,2,22.0316466196586
"2097","article_0_2_0_3_1_362.RDa",1,1,1,46.7402046923088
"2098","article_0_2_0_3_1_362.RDa",1,1,2,34.8581697927819
"2099","article_0_2_0_3_1_362.RDa",1,2,1,91.7945597463726
"2100","article_0_2_0_3_1_362.RDa",1,2,2,21.2783977332653
"2101","article_0_2_0_3_1_362.RDa",2,1,1,22.691014891868
"2102","article_0_2_0_3_1_362.RDa",2,1,2,20.9207175040129
"2103","article_0_2_0_3_1_362.RDa",2,2,1,28.9985016832508
"2104","article_0_2_0_3_1_362.RDa",2,2,2,29.3688376478308
"2105","article_0_2_0_3_1_363.RDa",1,1,1,25.1486998363864
"2106","article_0_2_0_3_1_363.RDa",1,1,2,14.4704008142497
"2107","article_0_2_0_3_1_363.RDa",1,2,1,40.5718730159942
"2108","article_0_2_0_3_1_363.RDa",1,2,2,11.3581319095734
"2109","article_0_2_0_3_1_363.RDa",2,1,1,29.9136121134918
"2110","article_0_2_0_3_1_363.RDa",2,1,2,12.9722832881297
"2111","article_0_2_0_3_1_363.RDa",2,2,1,22.9851475566783
"2112","article_0_2_0_3_1_363.RDa",2,2,2,31.7981322318743
"2113","article_0_2_0_3_1_364.RDa",1,1,1,9.53966990074027
"2114","article_0_2_0_3_1_364.RDa",1,1,2,4.49296810032742
"2115","article_0_2_0_3_1_364.RDa",1,2,1,7.45206279843985
"2116","article_0_2_0_3_1_364.RDa",1,2,2,7.40281893998672
"2117","article_0_2_0_3_1_364.RDa",2,1,1,6.27467473214078
"2118","article_0_2_0_3_1_364.RDa",2,1,2,5.13466462685485
"2119","article_0_2_0_3_1_364.RDa",2,2,1,4.01305874319582
"2120","article_0_2_0_3_1_364.RDa",2,2,2,5.48211020825994
"2121","article_0_2_0_3_1_365.RDa",1,1,1,5.64043298693893
"2122","article_0_2_0_3_1_365.RDa",1,1,2,4.52049043601155
"2123","article_0_2_0_3_1_365.RDa",1,2,1,3.41349341282977
"2124","article_0_2_0_3_1_365.RDa",1,2,2,2.66269711564316
"2125","article_0_2_0_3_1_365.RDa",2,1,1,4.08999765323631
"2126","article_0_2_0_3_1_365.RDa",2,1,2,3.51283141803003
"2127","article_0_2_0_3_1_365.RDa",2,2,1,4.51781976717179
"2128","article_0_2_0_3_1_365.RDa",2,2,2,7.41412199690615
"2129","article_0_2_0_3_1_366.RDa",1,1,1,46.1007971830707
"2130","article_0_2_0_3_1_366.RDa",1,1,2,206.01086245915
"2131","article_0_2_0_3_1_366.RDa",1,2,1,86.1181626419721
"2132","article_0_2_0_3_1_366.RDa",1,2,2,73.687204127317
"2133","article_0_2_0_3_1_366.RDa",2,1,1,30.0246597621665
"2134","article_0_2_0_3_1_366.RDa",2,1,2,83.0458628372216
"2135","article_0_2_0_3_1_366.RDa",2,2,1,118.853808010563
"2136","article_0_2_0_3_1_366.RDa",2,2,2,78.1408571976657
"2137","article_0_2_0_3_1_367.RDa",1,1,1,85.795669579206
"2138","article_0_2_0_3_1_367.RDa",1,1,2,91.1036665190997
"2139","article_0_2_0_3_1_367.RDa",1,2,1,71.2608044646968
"2140","article_0_2_0_3_1_367.RDa",1,2,2,32.5390245520328
"2141","article_0_2_0_3_1_367.RDa",2,1,1,74.8807213753976
"2142","article_0_2_0_3_1_367.RDa",2,1,2,21.3640501879871
"2143","article_0_2_0_3_1_367.RDa",2,2,1,76.0114251627766
"2144","article_0_2_0_3_1_367.RDa",2,2,2,131.163386341715
"2145","article_0_2_0_3_1_368.RDa",1,1,1,4.15804987918505
"2146","article_0_2_0_3_1_368.RDa",1,1,2,3.46251079779025
"2147","article_0_2_0_3_1_368.RDa",1,2,1,3.10516639466487
"2148","article_0_2_0_3_1_368.RDa",1,2,2,2.87635815892248
"2149","article_0_2_0_3_1_368.RDa",2,1,1,3.11164647288802
"2150","article_0_2_0_3_1_368.RDa",2,1,2,3.85502455439731
"2151","article_0_2_0_3_1_368.RDa",2,2,1,2.67579397698243
"2152","article_0_2_0_3_1_368.RDa",2,2,2,3.44673277325456
"2153","article_0_2_0_3_1_369.RDa",1,1,1,5.77266381038178
"2154","article_0_2_0_3_1_369.RDa",1,1,2,6.15047458836211
"2155","article_0_2_0_3_1_369.RDa",1,2,1,5.77156537034264
"2156","article_0_2_0_3_1_369.RDa",1,2,2,7.67474010553782
"2157","article_0_2_0_3_1_369.RDa",2,1,1,31.8319291527758
"2158","article_0_2_0_3_1_369.RDa",2,1,2,7.07097066396985
"2159","article_0_2_0_3_1_369.RDa",2,2,1,7.11837903644926
"2160","article_0_2_0_3_1_369.RDa",2,2,2,NA
"2161","article_0_2_0_3_1_370.RDa",1,1,1,12.5573183863446
"2162","article_0_2_0_3_1_370.RDa",1,1,2,22.6180031668784
"2163","article_0_2_0_3_1_370.RDa",1,2,1,16.5645897629181
"2164","article_0_2_0_3_1_370.RDa",1,2,2,15.7206630512454
"2165","article_0_2_0_3_1_370.RDa",2,1,1,18.5476255227636
"2166","article_0_2_0_3_1_370.RDa",2,1,2,9.28640334451244
"2167","article_0_2_0_3_1_370.RDa",2,2,1,10.9131876353383
"2168","article_0_2_0_3_1_370.RDa",2,2,2,140.497459698322
"2169","article_0_2_0_3_1_371.RDa",1,1,1,71.2317729269442
"2170","article_0_2_0_3_1_371.RDa",1,1,2,190.120042341051
"2171","article_0_2_0_3_1_371.RDa",1,2,1,80.6569631353184
"2172","article_0_2_0_3_1_371.RDa",1,2,2,143.298140183896
"2173","article_0_2_0_3_1_371.RDa",2,1,1,88.2244290358453
"2174","article_0_2_0_3_1_371.RDa",2,1,2,125.549195432404
"2175","article_0_2_0_3_1_371.RDa",2,2,1,NA
"2176","article_0_2_0_3_1_371.RDa",2,2,2,NA
"2177","article_0_2_0_3_1_372.RDa",1,1,1,3.90241130019332
"2178","article_0_2_0_3_1_372.RDa",1,1,2,4.11518649018376
"2179","article_0_2_0_3_1_372.RDa",1,2,1,6.39715045477902
"2180","article_0_2_0_3_1_372.RDa",1,2,2,4.01091758439458
"2181","article_0_2_0_3_1_372.RDa",2,1,1,5.20553187085489
"2182","article_0_2_0_3_1_372.RDa",2,1,2,3.37816380232491
"2183","article_0_2_0_3_1_372.RDa",2,2,1,3.6357542060055
"2184","article_0_2_0_3_1_372.RDa",2,2,2,3.80161900147153
"2185","article_0_2_0_3_1_373.RDa",1,1,1,19.1769251898786
"2186","article_0_2_0_3_1_373.RDa",1,1,2,22.9223523497676
"2187","article_0_2_0_3_1_373.RDa",1,2,1,11.8081144366241
"2188","article_0_2_0_3_1_373.RDa",1,2,2,99.097509870063
"2189","article_0_2_0_3_1_373.RDa",2,1,1,15.3822484786116
"2190","article_0_2_0_3_1_373.RDa",2,1,2,14.4990419437527
"2191","article_0_2_0_3_1_373.RDa",2,2,1,40.8834046852977
"2192","article_0_2_0_3_1_373.RDa",2,2,2,11.6925394466355
"2193","article_0_2_0_3_1_374.RDa",1,1,1,10.632920404609
"2194","article_0_2_0_3_1_374.RDa",1,1,2,21.9908479530828
"2195","article_0_2_0_3_1_374.RDa",1,2,1,34.2545833129501
"2196","article_0_2_0_3_1_374.RDa",1,2,2,12.5471015171749
"2197","article_0_2_0_3_1_374.RDa",2,1,1,10.4635913529106
"2198","article_0_2_0_3_1_374.RDa",2,1,2,7.29984124134899
"2199","article_0_2_0_3_1_374.RDa",2,2,1,10.0121655731068
"2200","article_0_2_0_3_1_374.RDa",2,2,2,5.95343240624209
"2201","article_0_2_0_3_1_375.RDa",1,1,1,4.13204739482531
"2202","article_0_2_0_3_1_375.RDa",1,1,2,2.80975130189117
"2203","article_0_2_0_3_1_375.RDa",1,2,1,7.57172538186302
"2204","article_0_2_0_3_1_375.RDa",1,2,2,23.0042508707876
"2205","article_0_2_0_3_1_375.RDa",2,1,1,3.69181126112213
"2206","article_0_2_0_3_1_375.RDa",2,1,2,3.61081024533995
"2207","article_0_2_0_3_1_375.RDa",2,2,1,3.65442847416121
"2208","article_0_2_0_3_1_375.RDa",2,2,2,3.74514597445961
"2209","article_0_2_0_3_1_376.RDa",1,1,1,3.74711954959643
"2210","article_0_2_0_3_1_376.RDa",1,1,2,3.0332941903105
"2211","article_0_2_0_3_1_376.RDa",1,2,1,5.11108810721791
"2212","article_0_2_0_3_1_376.RDa",1,2,2,6.03315540895389
"2213","article_0_2_0_3_1_376.RDa",2,1,1,4.14942881633628
"2214","article_0_2_0_3_1_376.RDa",2,1,2,4.26152796994181
"2215","article_0_2_0_3_1_376.RDa",2,2,1,4.63571767350037
"2216","article_0_2_0_3_1_376.RDa",2,2,2,3.34658124720533
"2217","article_0_2_0_3_1_377.RDa",1,1,1,3.57027439306456
"2218","article_0_2_0_3_1_377.RDa",1,1,2,4.34539908780535
"2219","article_0_2_0_3_1_377.RDa",1,2,1,5.12913065170121
"2220","article_0_2_0_3_1_377.RDa",1,2,2,18.8821154039029
"2221","article_0_2_0_3_1_377.RDa",2,1,1,9.30967117398252
"2222","article_0_2_0_3_1_377.RDa",2,1,2,4.65130165237076
"2223","article_0_2_0_3_1_377.RDa",2,2,1,5.12026316123247
"2224","article_0_2_0_3_1_377.RDa",2,2,2,7.74833712798132
"2225","article_0_2_0_3_1_378.RDa",1,1,1,4.92202070052738
"2226","article_0_2_0_3_1_378.RDa",1,1,2,2.95713151704547
"2227","article_0_2_0_3_1_378.RDa",1,2,1,2.86400765010481
"2228","article_0_2_0_3_1_378.RDa",1,2,2,2.7851078965647
"2229","article_0_2_0_3_1_378.RDa",2,1,1,2.79441370756879
"2230","article_0_2_0_3_1_378.RDa",2,1,2,2.6202409386425
"2231","article_0_2_0_3_1_378.RDa",2,2,1,2.64789636842387
"2232","article_0_2_0_3_1_378.RDa",2,2,2,3.85202690114206
"2233","article_0_2_0_3_1_379.RDa",1,1,1,12.2840435822217
"2234","article_0_2_0_3_1_379.RDa",1,1,2,16.8099963195853
"2235","article_0_2_0_3_1_379.RDa",1,2,1,29.6989446943083
"2236","article_0_2_0_3_1_379.RDa",1,2,2,36.7094558244115
"2237","article_0_2_0_3_1_379.RDa",2,1,1,31.2668818019937
"2238","article_0_2_0_3_1_379.RDa",2,1,2,43.7555383046406
"2239","article_0_2_0_3_1_379.RDa",2,2,1,8.08385050846847
"2240","article_0_2_0_3_1_379.RDa",2,2,2,NA
"2241","article_0_2_1_3_0_380.RDa",1,1,1,71.2356163472391
"2242","article_0_2_1_3_0_380.RDa",1,1,2,116.312886154184
"2243","article_0_2_1_3_0_380.RDa",1,2,1,48.7184036910765
"2244","article_0_2_1_3_0_380.RDa",1,2,2,127.955739658065
"2245","article_0_2_1_3_0_380.RDa",2,1,1,61.9006433292282
"2246","article_0_2_1_3_0_380.RDa",2,1,2,129.044702633931
"2247","article_0_2_1_3_0_380.RDa",2,2,1,144.186287511806
"2248","article_0_2_1_3_0_380.RDa",2,2,2,95.4592684111567
"2249","article_0_2_1_3_0_381.RDa",1,1,1,130.366474788831
"2250","article_0_2_1_3_0_381.RDa",1,1,2,111.975027741755
"2251","article_0_2_1_3_0_381.RDa",1,2,1,95.0593669992174
"2252","article_0_2_1_3_0_381.RDa",1,2,2,57.6462923830834
"2253","article_0_2_1_3_0_381.RDa",2,1,1,69.6352663447339
"2254","article_0_2_1_3_0_381.RDa",2,1,2,96.7152450852251
"2255","article_0_2_1_3_0_381.RDa",2,2,1,103.991959629337
"2256","article_0_2_1_3_0_381.RDa",2,2,2,86.2190528597539
"2257","article_0_2_1_3_0_382.RDa",1,1,1,226.325192403523
"2258","article_0_2_1_3_0_382.RDa",1,1,2,304.571159453284
"2259","article_0_2_1_3_0_382.RDa",1,2,1,220.381970456639
"2260","article_0_2_1_3_0_382.RDa",1,2,2,164.184948635705
"2261","article_0_2_1_3_0_382.RDa",2,1,1,282.912227334928
"2262","article_0_2_1_3_0_382.RDa",2,1,2,163.003088681831
"2263","article_0_2_1_3_0_382.RDa",2,2,1,147.494214366564
"2264","article_0_2_1_3_0_382.RDa",2,2,2,186.676097916454
"2265","article_0_2_1_3_0_383.RDa",1,1,1,340.016754844313
"2266","article_0_2_1_3_0_383.RDa",1,1,2,334.043710638661
"2267","article_0_2_1_3_0_383.RDa",1,2,1,289.11625532601
"2268","article_0_2_1_3_0_383.RDa",1,2,2,238.802800895988
"2269","article_0_2_1_3_0_383.RDa",2,1,1,253.355647538603
"2270","article_0_2_1_3_0_383.RDa",2,1,2,375.965647090101
"2271","article_0_2_1_3_0_383.RDa",2,2,1,331.871579652315
"2272","article_0_2_1_3_0_383.RDa",2,2,2,305.327115168157
"2273","article_0_2_1_3_0_384.RDa",1,1,1,300.032824948416
"2274","article_0_2_1_3_0_384.RDa",1,1,2,299.559131316135
"2275","article_0_2_1_3_0_384.RDa",1,2,1,265.192388704387
"2276","article_0_2_1_3_0_384.RDa",1,2,2,300.047634917574
"2277","article_0_2_1_3_0_384.RDa",2,1,1,355.750026801865
"2278","article_0_2_1_3_0_384.RDa",2,1,2,361.579560876649
"2279","article_0_2_1_3_0_384.RDa",2,2,1,328.927169627841
"2280","article_0_2_1_3_0_384.RDa",2,2,2,369.72125523376
"2281","article_0_2_1_3_0_385.RDa",1,1,1,384.089115237707
"2282","article_0_2_1_3_0_385.RDa",1,1,2,340.807236007191
"2283","article_0_2_1_3_0_385.RDa",1,2,1,257.612595682138
"2284","article_0_2_1_3_0_385.RDa",1,2,2,334.64949767717
"2285","article_0_2_1_3_0_385.RDa",2,1,1,264.475711454927
"2286","article_0_2_1_3_0_385.RDa",2,1,2,234.931698277199
"2287","article_0_2_1_3_0_385.RDa",2,2,1,360.783620661274
"2288","article_0_2_1_3_0_385.RDa",2,2,2,377.377315186396
"2289","article_0_2_1_3_0_386.RDa",1,1,1,160.89943718976
"2290","article_0_2_1_3_0_386.RDa",1,1,2,82.1460985205484
"2291","article_0_2_1_3_0_386.RDa",1,2,1,141.948020070787
"2292","article_0_2_1_3_0_386.RDa",1,2,2,61.8566182695674
"2293","article_0_2_1_3_0_386.RDa",2,1,1,105.683205984509
"2294","article_0_2_1_3_0_386.RDa",2,1,2,62.9810890857209
"2295","article_0_2_1_3_0_386.RDa",2,2,1,93.1400064050542
"2296","article_0_2_1_3_0_386.RDa",2,2,2,140.825066596807
"2297","article_0_2_1_3_0_387.RDa",1,1,1,25.9461906289782
"2298","article_0_2_1_3_0_387.RDa",1,1,2,67.2447996468032
"2299","article_0_2_1_3_0_387.RDa",1,2,1,83.9992882219306
"2300","article_0_2_1_3_0_387.RDa",1,2,2,66.4600330837848
"2301","article_0_2_1_3_0_387.RDa",2,1,1,81.5989690421924
"2302","article_0_2_1_3_0_387.RDa",2,1,2,71.2770659732697
"2303","article_0_2_1_3_0_387.RDa",2,2,1,75.5403919300854
"2304","article_0_2_1_3_0_387.RDa",2,2,2,91.7060689866886
"2305","article_0_2_1_3_0_388.RDa",1,1,1,5.67516655252093
"2306","article_0_2_1_3_0_388.RDa",1,1,2,10.7922489501776
"2307","article_0_2_1_3_0_388.RDa",1,2,1,7.80886842410382
"2308","article_0_2_1_3_0_388.RDa",1,2,2,17.2888330920292
"2309","article_0_2_1_3_0_388.RDa",2,1,1,7.61509591965553
"2310","article_0_2_1_3_0_388.RDa",2,1,2,4.07707636262728
"2311","article_0_2_1_3_0_388.RDa",2,2,1,6.39495843899373
"2312","article_0_2_1_3_0_388.RDa",2,2,2,4.2139184746673
"2313","article_0_2_1_3_0_389.RDa",1,1,1,99.0225923034558
"2314","article_0_2_1_3_0_389.RDa",1,1,2,40.4411403349937
"2315","article_0_2_1_3_0_389.RDa",1,2,1,124.730156853515
"2316","article_0_2_1_3_0_389.RDa",1,2,2,71.3988180020831
"2317","article_0_2_1_3_0_389.RDa",2,1,1,101.910397649316
"2318","article_0_2_1_3_0_389.RDa",2,1,2,68.8231389103851
"2319","article_0_2_1_3_0_389.RDa",2,2,1,20.2251904751763
"2320","article_0_2_1_3_0_389.RDa",2,2,2,61.3114247759759
"2321","article_0_2_1_3_0_390.RDa",1,1,1,9.73070267578291
"2322","article_0_2_1_3_0_390.RDa",1,1,2,11.4537385624902
"2323","article_0_2_1_3_0_390.RDa",1,2,1,20.80180887709
"2324","article_0_2_1_3_0_390.RDa",1,2,2,20.3850861853674
"2325","article_0_2_1_3_0_390.RDa",2,1,1,7.02238248392394
"2326","article_0_2_1_3_0_390.RDa",2,1,2,61.9100032432562
"2327","article_0_2_1_3_0_390.RDa",2,2,1,8.53712590771573
"2328","article_0_2_1_3_0_390.RDa",2,2,2,11.8897177041461
"2329","article_0_2_1_3_0_391.RDa",1,1,1,151.840054513712
"2330","article_0_2_1_3_0_391.RDa",1,1,2,108.017652444766
"2331","article_0_2_1_3_0_391.RDa",1,2,1,127.977612951787
"2332","article_0_2_1_3_0_391.RDa",1,2,2,173.487967586759
"2333","article_0_2_1_3_0_391.RDa",2,1,1,207.661355512558
"2334","article_0_2_1_3_0_391.RDa",2,1,2,162.585041995969
"2335","article_0_2_1_3_0_391.RDa",2,2,1,213.188062477515
"2336","article_0_2_1_3_0_391.RDa",2,2,2,171.589707459706
"2337","article_0_2_1_3_0_392.RDa",1,1,1,25.1234155506092
"2338","article_0_2_1_3_0_392.RDa",1,1,2,46.338638232644
"2339","article_0_2_1_3_0_392.RDa",1,2,1,75.6976018725626
"2340","article_0_2_1_3_0_392.RDa",1,2,2,66.1328941988269
"2341","article_0_2_1_3_0_392.RDa",2,1,1,88.0687010012191
"2342","article_0_2_1_3_0_392.RDa",2,1,2,77.7786964671726
"2343","article_0_2_1_3_0_392.RDa",2,2,1,116.70788771988
"2344","article_0_2_1_3_0_392.RDa",2,2,2,59.7002924380658
"2345","article_0_2_1_3_0_393.RDa",1,1,1,27.4587457653635
"2346","article_0_2_1_3_0_393.RDa",1,1,2,47.1068204501083
"2347","article_0_2_1_3_0_393.RDa",1,2,1,48.8811112882682
"2348","article_0_2_1_3_0_393.RDa",1,2,2,20.8446879895871
"2349","article_0_2_1_3_0_393.RDa",2,1,1,75.5919657487381
"2350","article_0_2_1_3_0_393.RDa",2,1,2,17.4357317431209
"2351","article_0_2_1_3_0_393.RDa",2,2,1,11.2340804452676
"2352","article_0_2_1_3_0_393.RDa",2,2,2,42.8093613443342
"2353","article_0_2_1_3_0_394.RDa",1,1,1,115.439194864221
"2354","article_0_2_1_3_0_394.RDa",1,1,2,149.515927555187
"2355","article_0_2_1_3_0_394.RDa",1,2,1,187.44055275651
"2356","article_0_2_1_3_0_394.RDa",1,2,2,167.006276025351
"2357","article_0_2_1_3_0_394.RDa",2,1,1,150.767397334053
"2358","article_0_2_1_3_0_394.RDa",2,1,2,159.784979458245
"2359","article_0_2_1_3_0_394.RDa",2,2,1,160.548476099878
"2360","article_0_2_1_3_0_394.RDa",2,2,2,221.245982909274
"2361","article_0_2_1_3_0_395.RDa",1,1,1,279.440061684027
"2362","article_0_2_1_3_0_395.RDa",1,1,2,329.38032283881
"2363","article_0_2_1_3_0_395.RDa",1,2,1,248.592190071042
"2364","article_0_2_1_3_0_395.RDa",1,2,2,236.706705723062
"2365","article_0_2_1_3_0_395.RDa",2,1,1,332.700241590228
"2366","article_0_2_1_3_0_395.RDa",2,1,2,340.867811755048
"2367","article_0_2_1_3_0_395.RDa",2,2,1,307.734500519947
"2368","article_0_2_1_3_0_395.RDa",2,2,2,354.821090442426
"2369","article_0_2_1_3_0_396.RDa",1,1,1,366.090976618782
"2370","article_0_2_1_3_0_396.RDa",1,1,2,574.241732432387
"2371","article_0_2_1_3_0_396.RDa",1,2,1,371.255128880619
"2372","article_0_2_1_3_0_396.RDa",1,2,2,541.009631966813
"2373","article_0_2_1_3_0_396.RDa",2,1,1,416.597532464069
"2374","article_0_2_1_3_0_396.RDa",2,1,2,348.143185695595
"2375","article_0_2_1_3_0_396.RDa",2,2,1,330.179886549736
"2376","article_0_2_1_3_0_396.RDa",2,2,2,578.356737156755
"2377","article_0_2_1_3_0_397.RDa",1,1,1,87.934881757754
"2378","article_0_2_1_3_0_397.RDa",1,1,2,80.6218885346791
"2379","article_0_2_1_3_0_397.RDa",1,2,1,208.929660588385
"2380","article_0_2_1_3_0_397.RDa",1,2,2,169.935061797047
"2381","article_0_2_1_3_0_397.RDa",2,1,1,114.681231890389
"2382","article_0_2_1_3_0_397.RDa",2,1,2,200.208311303527
"2383","article_0_2_1_3_0_397.RDa",2,2,1,152.093932670315
"2384","article_0_2_1_3_0_397.RDa",2,2,2,142.330380104757
"2385","article_0_2_1_3_0_398.RDa",1,1,1,273.615144574084
"2386","article_0_2_1_3_0_398.RDa",1,1,2,323.761671067831
"2387","article_0_2_1_3_0_398.RDa",1,2,1,415.303840270213
"2388","article_0_2_1_3_0_398.RDa",1,2,2,472.020526402173
"2389","article_0_2_1_3_0_398.RDa",2,1,1,435.252889700612
"2390","article_0_2_1_3_0_398.RDa",2,1,2,416.89052534411
"2391","article_0_2_1_3_0_398.RDa",2,2,1,679.535869743139
"2392","article_0_2_1_3_0_398.RDa",2,2,2,523.809205241689
"2393","article_0_2_1_3_0_399.RDa",1,1,1,26.409396332904
"2394","article_0_2_1_3_0_399.RDa",1,1,2,14.4825598992588
"2395","article_0_2_1_3_0_399.RDa",1,2,1,21.2247914618539
"2396","article_0_2_1_3_0_399.RDa",1,2,2,20.3230128091978
"2397","article_0_2_1_3_0_399.RDa",2,1,1,17.9674944758017
"2398","article_0_2_1_3_0_399.RDa",2,1,2,60.8600681857852
"2399","article_0_2_1_3_0_399.RDa",2,2,1,39.2028777386991
"2400","article_0_2_1_3_0_399.RDa",2,2,2,12.2116468871586
"2401","article_0_2_1_3_1_400.RDa",1,1,1,143.705168368859
"2402","article_0_2_1_3_1_400.RDa",1,1,2,99.1181304465885
"2403","article_0_2_1_3_1_400.RDa",1,2,1,185.691647296672
"2404","article_0_2_1_3_1_400.RDa",1,2,2,144.309982990341
"2405","article_0_2_1_3_1_400.RDa",2,1,1,116.573692051838
"2406","article_0_2_1_3_1_400.RDa",2,1,2,145.893961613221
"2407","article_0_2_1_3_1_400.RDa",2,2,1,161.878817324253
"2408","article_0_2_1_3_1_400.RDa",2,2,2,231.531968298491
"2409","article_0_2_1_3_1_401.RDa",1,1,1,85.2488738677974
"2410","article_0_2_1_3_1_401.RDa",1,1,2,90.3093653827945
"2411","article_0_2_1_3_1_401.RDa",1,2,1,98.7238452674631
"2412","article_0_2_1_3_1_401.RDa",1,2,2,199.518773197626
"2413","article_0_2_1_3_1_401.RDa",2,1,1,61.5387116622941
"2414","article_0_2_1_3_1_401.RDa",2,1,2,141.144883439747
"2415","article_0_2_1_3_1_401.RDa",2,2,1,245.024588580768
"2416","article_0_2_1_3_1_401.RDa",2,2,2,143.655329784865
"2417","article_0_2_1_3_1_402.RDa",1,1,1,178.913492029106
"2418","article_0_2_1_3_1_402.RDa",1,1,2,82.2854717597044
"2419","article_0_2_1_3_1_402.RDa",1,2,1,87.2837341070122
"2420","article_0_2_1_3_1_402.RDa",1,2,2,99.5676770749079
"2421","article_0_2_1_3_1_402.RDa",2,1,1,63.1748476949158
"2422","article_0_2_1_3_1_402.RDa",2,1,2,41.6998462557437
"2423","article_0_2_1_3_1_402.RDa",2,2,1,62.787135210726
"2424","article_0_2_1_3_1_402.RDa",2,2,2,125.955313635589
"2425","article_0_2_1_3_1_403.RDa",1,1,1,97.6387248175764
"2426","article_0_2_1_3_1_403.RDa",1,1,2,262.094273045888
"2427","article_0_2_1_3_1_403.RDa",1,2,1,323.280602735992
"2428","article_0_2_1_3_1_403.RDa",1,2,2,289.72018328852
"2429","article_0_2_1_3_1_403.RDa",2,1,1,299.899715986317
"2430","article_0_2_1_3_1_403.RDa",2,1,2,248.730311675427
"2431","article_0_2_1_3_1_403.RDa",2,2,1,204.750577762976
"2432","article_0_2_1_3_1_403.RDa",2,2,2,238.235030015555
"2433","article_0_2_1_3_1_404.RDa",1,1,1,68.9379322856425
"2434","article_0_2_1_3_1_404.RDa",1,1,2,64.8204939476718
"2435","article_0_2_1_3_1_404.RDa",1,2,1,43.8323848637158
"2436","article_0_2_1_3_1_404.RDa",1,2,2,28.8618787764348
"2437","article_0_2_1_3_1_404.RDa",2,1,1,65.7979196013119
"2438","article_0_2_1_3_1_404.RDa",2,1,2,39.7030975186344
"2439","article_0_2_1_3_1_404.RDa",2,2,1,27.3281179100953
"2440","article_0_2_1_3_1_404.RDa",2,2,2,74.7366741858577
"2441","article_0_2_1_3_1_405.RDa",1,1,1,20.2519466763151
"2442","article_0_2_1_3_1_405.RDa",1,1,2,28.4642992511339
"2443","article_0_2_1_3_1_405.RDa",1,2,1,66.4644216784296
"2444","article_0_2_1_3_1_405.RDa",1,2,2,16.8182710772517
"2445","article_0_2_1_3_1_405.RDa",2,1,1,14.880743243545
"2446","article_0_2_1_3_1_405.RDa",2,1,2,16.8508660633444
"2447","article_0_2_1_3_1_405.RDa",2,2,1,26.7637399812635
"2448","article_0_2_1_3_1_405.RDa",2,2,2,12.7152020207123
"2449","article_0_2_1_3_1_406.RDa",1,1,1,88.5401965454448
"2450","article_0_2_1_3_1_406.RDa",1,1,2,111.795563628426
"2451","article_0_2_1_3_1_406.RDa",1,2,1,131.327263106445
"2452","article_0_2_1_3_1_406.RDa",1,2,2,81.0576632262479
"2453","article_0_2_1_3_1_406.RDa",2,1,1,117.09373901217
